id,name,one_line_profile,detailed_description,domains,subtask_category,application_level,primary_language,repo_url,help_website,license,tags
1,4DN CWL Pipelines,Collection of genomic processing pipelines in Common Workflow Language,A repository containing the Common Workflow Language (CWL) pipeline definitions used by the 4D Nucleome Data Coordination and Integration Center (4DN-DCIC) for genomic data processing.,D2;D2-01,genomics_pipeline;workflow_definition,workflow,Common Workflow Language,https://github.com/4dn-dcic/pipelines-cwl,,MIT,cwl;genomics;bioinformatics;pipeline
2,Tibanna,Execution engine for running genomic pipelines on AWS,"Tibanna is a software tool that deploys and manages the execution of genomic pipelines (CWL/WDL/Snakemake) on Amazon Web Services (AWS), specifically designed for the 4D Nucleome project.",D2;D2-01,workflow_execution;cloud_orchestration,platform,Python,https://github.com/4dn-dcic/tibanna,https://tibanna.readthedocs.io,MIT,aws;genomics;workflow-engine;cwl;wdl
3,DAGEE,Directed Acyclic Graph Execution Engine for heterogeneous computing,"A C++ library developed by AMD Research that enables the expression of computation and data movement as task graphs, scheduled concurrently and asynchronously on CPUs and GPUs for high-performance scientific computing.",D2;D2-01,task_scheduling;parallel_computing,library,C++,https://github.com/AMDResearch/DAGEE,,MIT,hpc;gpu;task-graph;amd
4,APPIAN,Automated pipeline for PET/MRI image analysis,"An open-source automated software pipeline designed for analyzing PET images in conjunction with MRI, facilitating tracer kinetic data analysis and reproducible medical imaging research.",D2,medical_imaging;image_analysis;pet_mri,workflow,JavaScript,https://github.com/APPIAN-PET/APPIAN,,MIT,neuroimaging;pet;mri;pipeline
5,toil-rnaseq,Scalable RNA-seq analysis pipeline based on Toil,"A comprehensive RNA-seq analysis pipeline developed by the UC Santa Cruz Computational Genomics Lab, built on the Toil workflow engine for scalability across cloud and local environments.",D2,rna_seq;genomics_pipeline,workflow,Python,https://github.com/BD2KGenomics/toil-rnaseq,,Apache-2.0,rna-seq;bioinformatics;toil;pipeline
6,toil-scripts,Collection of genomic workflows for Toil,"A repository containing various genomic pipelines and workflows (e.g., exome variant calling) implemented to run on the Toil workflow engine.",D2,genomics_pipeline;variant_calling,workflow,Python,https://github.com/BD2KGenomics/toil-scripts,,Apache-2.0,genomics;bioinformatics;toil
7,GridBee Framework,Browser-based distributed computing framework for BOINC,"A JavaScript framework that enables web browsers to participate in volunteer distributed computing projects by communicating with BOINC servers, facilitating citizen science.",D2;D2-01,distributed_computing;volunteer_computing,platform,JavaScript,https://github.com/BME-IK/gridbee-framework,,LGPL-3.0,boinc;distributed-computing;citizen-science
8,iSkyLIMS,LIMS for NGS sample and bioinformatics management,"An open-source Laboratory Information Management System (LIMS) specifically designed for Next Generation Sequencing (NGS) centers to manage samples, wet-lab workflows, and bioinformatics analysis services.",D2,lab_management;sample_tracking;bioinformatics_management,platform,Python,https://github.com/BU-ISCIII/iskylims,http://iskylims.readthedocs.io/,GPL-3.0,lims;ngs;bioinformatics;lab-management
9,Cromwell Frontend,Web interface for Cromwell workflow engine,"A web-based frontend for the Cromwell job server, providing authentication and management capabilities for scientific workflow definitions and executions.",D2;D2-01,workflow_management;job_monitoring,service,Python,https://github.com/BiRG/cromwell-frontend,,MIT,cromwell;workflow-gui;bioinformatics
10,CWL.jl,Julia interface for Common Workflow Language,"A Julia package providing utilities for working with the Common Workflow Language (CWL), enabling Julia-based scientific workflows to interact with the CWL ecosystem.",D2,workflow_definition;interoperability,library,Julia,https://github.com/BioJulia/CWL.jl,,MIT,julia;cwl;bioinformatics;workflow
11,CmdParser,Command line parser and CWL creator,"A C++ tool designed to parse command line arguments and automatically generate or read Common Workflow Language (CWL) specifications, facilitating the integration of command-line tools into scientific workflows.",D2,workflow_generation;tool_wrapping,tool,C++,https://github.com/CBICA/CmdParser,,NOASSERTION,cwl;cli;workflow-automation
12,CalliNGS-NF,Nextflow pipeline for GATK RNA-Seq variant calling,"A Nextflow pipeline implementing the GATK Best Practices for RNA-Seq variant calling, developed by CRG-CNAG for reproducible genomic analysis.",D2,variant_calling;rna_seq;genomics_pipeline,workflow,Nextflow,https://github.com/CRG-CNAG/CalliNGS-NF,,MPL-2.0,nextflow;gatk;rna-seq;bioinformatics
13,ClarityNLP,NLP framework for clinical phenotyping,"A Natural Language Processing framework specifically designed for extracting clinical phenotypes from medical notes and reports, supporting healthcare research and data analysis.",D2,clinical_nlp;phenotyping;text_mining,platform,Python,https://github.com/ClarityNLP/ClarityNLP,http://claritynlp.readthedocs.io/en/latest/,MPL-2.0,nlp;clinical-informatics;phenotyping;healthcare
14,FogBus2,Distributed framework for IoT-Edge-Cloud integration,"A lightweight and distributed container-based framework designed for research in integrating IoT systems with Edge and Cloud computing environments, facilitating experimental evaluation of distributed architectures.",D2;D2-01,distributed_computing;edge_computing;iot_simulation,platform,Python,https://github.com/Cloudslab/FogBus2,,None,edge-computing;iot;distributed-systems;research-framework
15,ChIPseq_workflows,CWL workflows for ChIP-seq and Cut&Run analysis,"A collection of Common Workflow Language (CWL) workflows for processing ChIP-seq, ChIPmentation, and Cut&Run sequencing data, maintained by the Computational Epigenetics group.",D2,chip_seq;epigenetics;genomics_pipeline,workflow,Common Workflow Language,https://github.com/CompEpigen/ChIPseq_workflows,,Apache-2.0,cwl;chip-seq;epigenetics;bioinformatics
16,Toil,"Scalable workflow engine for CWL, WDL and Python pipelines","A scalable, efficient, cross-platform workflow engine that supports Common Workflow Language (CWL), Workflow Description Language (WDL), and Python workflow definitions, widely used in genomic data processing.",D2;D2-01,workflow_execution;pipeline_orchestration,solver,Python,https://github.com/DataBiosphere/toil,https://toil.readthedocs.io/,Apache-2.0,workflow-engine;cwl;wdl;bioinformatics;cloud-computing
17,fold_tree,Snakemake pipeline for creating phylogenetic trees from sequence sets,"A Snakemake workflow designed to automate the generation of phylogenetic trees from sets of biological sequences, facilitating evolutionary analysis.",D2;D2-01,phylogenetics;tree_building,workflow,Python,https://github.com/DessimozLab/fold_tree,,MIT,snakemake;phylogenetics;bioinformatics
18,VIRify,Pipeline for detection of phages and eukaryotic viruses from metagenomic assemblies,A bioinformatics pipeline developed by EBI for identifying viral signals (phages and eukaryotic viruses) in metagenomic and metatranscriptomic assembly data.,D2;D2-01,metagenomics;viral_detection,workflow,Python,https://github.com/EBI-Metagenomics/emg-viral-pipeline,,Apache-2.0,metagenomics;virus;bioinformatics
19,REAT,Robust Eukaryotic Annotation Toolkit for genome annotation,"A toolkit designed to improve the robustness and accuracy of eukaryotic genome annotation, developed by the Earlham Institute.",D2;D2-01,genome_annotation;genomics,workflow,Python,https://github.com/EI-CoreBioinformatics/reat,,MIT,annotation;genomics;eukaryotic
20,Caper,Python wrapper for Cromwell workflow engine to simplify cloud/HPC execution,"A wrapper tool for the Cromwell workflow engine (WDL) that simplifies the configuration and execution of pipelines on various backends including Google Cloud and HPC clusters, widely used in the ENCODE project.",D2;D2-01,workflow_management;pipeline_execution,platform,Python,https://github.com/ENCODE-DCC/caper,,MIT,cromwell;wdl;workflow-management
