id,name,one_line_profile,detailed_description,domains,subtask_category,application_level,primary_language,repo_url,help_website,license,tags
1,ProtFAD,Protein function prediction model using function-aware domains,A deep learning approach for protein function prediction that incorporates function-aware domains as an implicit modality to enhance prediction accuracy.,S2;S2-01,function_prediction,solver,Python,https://github.com/AI-HPC-Research-Team/ProtFAD,,MIT,protein-function-prediction;deep-learning;domains
2,safpred,Synteny-aware gene function prediction for bacteria,A tool for predicting gene function in bacteria by leveraging synteny information and protein embeddings.,S2;S2-01,function_prediction;gene_annotation,solver,Python,https://github.com/AbeelLab/safpred,,None,bacteria;synteny;gene-function
3,FeGenie,HMM-based identification of iron-related genes in genomes,A bioinformatics tool for the identification and categorization of iron genes and iron gene operons in genomes and metagenomes using HMMs.,S2;S2-01,gene_identification;functional_annotation,solver,Python,https://github.com/Arkadiy-Garber/FeGenie,,AGPL-3.0,iron-genes;hmm;metagenomics
4,MagicLamp,Targeted annotation of (meta)genomic datasets using HMM sets,"A platform designed for the targeted annotation of genomic, metagenomic, and transcriptomic datasets utilizing Hidden Markov Model (HMM) sets.",S2;S2-01,functional_annotation;metagenomics,platform,HTML,https://github.com/Arkadiy-Garber/MagicLamp,,GPL-3.0,annotation;hmm;transcriptomics
5,HNetGO,Protein function prediction via heterogeneous network transformer,A deep learning model that employs a heterogeneous network transformer for predicting protein functions.,S2;S2-01,function_prediction,solver,Python,https://github.com/BIOGOHITSZ/HNetGO,,None,transformer;network-biology;go-prediction
6,Watershed,Prioritization of functional rare genetic variants,A model to predict the functional effects of rare genetic variants by integrating genomic annotations and RNA-seq data.,S2;S2-01,variant_prioritization;functional_annotation,solver,R,https://github.com/BennyStrobes/Watershed,,None,rare-variants;rna-seq;genomics
7,TransFew,Transformer-based model for protein function prediction,"A transformer-based approach for predicting protein functions, utilizing few-shot learning principles.",S2;S2-01,function_prediction,solver,Jupyter Notebook,https://github.com/BioinfoMachineLearning/TransFew,,MIT,transformer;few-shot-learning;protein-function
8,geneXtendeR,R package for functional annotation of ChIP-seq data,An R/Bioconductor package designed to optimize the functional annotation of ChIP-seq data by extending gene regions.,S2;S2-01,functional_annotation;chip-seq_analysis,library,R,https://github.com/Bohdan-Khomtchouk/geneXtendeR,,None,bioconductor;chip-seq;annotation
9,SIFTER,Phylogeny-based protein function prediction pipeline,Statistical Inference of Function Through Evolutionary Relationships (SIFTER) is a pipeline for predicting protein function based on phylogenetic information.,S2;S2-01,function_prediction,workflow,Python,https://github.com/BrennerLab/SIFTER,,None,phylogeny;evolutionary-inference;protein-function
10,SURFY2,Classifier for human surfaceome protein prediction,A machine learning classifier to predict whether a human transmembrane protein is located at the cell surface or in intracellular membranes.,S2;S2-01,subcellular_localization;surfaceome_prediction,solver,Python,https://github.com/Bribak/SURFY2,,GPL-3.0,transmembrane;surface-protein;localization
11,FANTASIA,Functional annotation based on embedding space similarity,A tool for protein functional annotation that leverages similarity in embedding spaces.,S2;S2-01,functional_annotation,solver,Python,https://github.com/CBBIO/FANTASIA,,AGPL-3.0,embedding;similarity-search;annotation
12,BeProf,Benchmark for deep learning-based protein function prediction,A comprehensive computational benchmark framework for evaluating various deep learning approaches for protein function prediction.,S2;S2-01,benchmarking;function_prediction,platform,Python,https://github.com/CSUBioGroup/BeProf,,MIT,benchmark;deep-learning;evaluation
13,RNALoc-LM,RNA subcellular localization prediction using language models,A pre-trained RNA language model specifically designed to predict the subcellular localization of RNA molecules.,S2;S2-01,subcellular_localization;rna_analysis,solver,Python,https://github.com/CSUBioGroup/RNALoc-LM,,None,rna;language-model;localization
14,SDN2GO,Deep learning model for protein function prediction,A deep learning model designed to predict protein functions (GO terms) from sequence data.,S2;S2-01,function_prediction,solver,Python,https://github.com/Charrick/SDN2GO,,None,deep-learning;go-prediction
15,LoFTK,Loss-of-Function ToolKit for variant prediction,A toolkit for efficient and automated prediction of Loss-of-Function (LoF) variants from genotyped and sequenced genomes.,S2;S2-01,variant_prediction;functional_annotation,solver,Perl,https://github.com/CirculatoryHealth/LoFTK,,CC-BY-SA-4.0,lof-variants;genomics;perl
16,Prot2Text-V2,Protein function prediction with multimodal contrastive alignment,A model for protein function prediction that utilizes multimodal contrastive alignment to integrate protein information with textual descriptions.,S2;S2-01,function_prediction;multimodal_learning,solver,Python,https://github.com/ColinFX/Prot2Text-V2,,MIT,contrastive-learning;multimodal;protein-function
17,BRAKER,Automated pipeline for protein coding gene structure prediction,A pipeline for fully automated prediction of protein coding gene structures in novel eukaryotic genomes using GeneMark and AUGUSTUS.,S2;S2-01,gene_prediction;structural_annotation,workflow,Perl,https://github.com/Gaius-Augustus/BRAKER,,NOASSERTION,gene-prediction;eukaryotic-genomes;pipeline
18,GenomeView,Stand-alone genome browser and editor,"An interactive visualization tool for sequences, annotations, alignments, and syntenic mappings.",S2;S2-01,visualization;genome_browsing,solver,Java,https://github.com/GenomeView/genomeview,,GPL-3.0,genome-browser;visualization;java
19,ProtHGT,Heterogeneous Graph Transformer for protein function prediction,A model utilizing Heterogeneous Graph Transformers (HGT) to predict protein functions by integrating biological knowledge graphs and protein language models.,S2;S2-01,function_prediction,solver,Python,https://github.com/HUBioDataLab/ProtHGT,,GPL-3.0,graph-transformer;knowledge-graph;protein-function
20,protein-localization,Transformer-based protein subcellular localization prediction,A tool using Transformer protein embeddings with linear attention mechanisms to predict the subcellular location of proteins.,S2;S2-01,subcellular_localization,solver,Jupyter Notebook,https://github.com/HannesStark/protein-localization,,MIT,transformer;localization;embeddings
21,RNATracker,Deep RNN for mRNA subcellular localization prediction,A deep recurrent neural network model for predicting the subcellular localization of mRNA molecules.,S2;S2-01,subcellular_localization;mrna_analysis,solver,Python,https://github.com/HarveyYan/RNATracker,,GPL-3.0,rnn;mrna;localization
22,EPP,Enzyme Promiscuity Prediction using multi-label classification,A tool for predicting enzyme promiscuity using hierarchy-informed multi-label classification techniques.,S2;S2-01,function_prediction;enzyme_promiscuity,solver,Python,https://github.com/HassounLab/EPP,,None,enzyme;promiscuity;multi-label-classification
23,TopEC,Protein function prediction using structures and graph neural networks,A deep graph neural network-based approach for predicting protein functions utilizing protein structural information.,S2;S2-01,function_prediction,solver,HTML,https://github.com/IBG4-CBCLab/TopEC,,NOASSERTION,gnn;structure-based;protein-function
24,FASSO,Functional Annotations using Sequence and Structure Orthology,A tool for generating functional annotations based on sequence and structural orthology.,S2;S2-01,functional_annotation;orthology_inference,solver,PHP,https://github.com/Maize-Genetics-and-Genomics-Database/FASSO,,MIT,orthology;annotation;sequence-structure
25,xai-proteins,Explainable AI for protein function prediction transformers,A toolkit for gaining insights into the inner workings of transformer models used for protein function prediction.,S2;S2-01,model_interpretability;function_prediction,library,Python,https://github.com/MarkusWenzel/xai-proteins,,None,xai;interpretability;transformer
26,NodeCoder,Graph CNN framework for protein function prediction,A general framework based on graph convolutional neural networks (GCN) for predicting protein functions.,S2;S2-01,function_prediction,solver,Python,https://github.com/NasimAbdollahi/NodeCoder,,MIT,gcn;graph-neural-network;protein-function
27,CLEAN-Contact,Contrastive learning for enzyme functional annotation,A PyTorch implementation of a contrastive learning-enabled approach for enzyme functional annotation prediction incorporating structural inference.,S2;S2-01,functional_annotation;enzyme_prediction,solver,Python,https://github.com/PNNL-CompBio/CLEAN-Contact,,NOASSERTION,contrastive-learning;enzyme;structural-inference
28,DETECT-v2,Density Estimation Tool for Enzyme Classification,Scripts and pipeline for enzyme annotation and creation of the DETECT database using density estimation.,S2;S2-01,enzyme_classification;annotation,workflow,Python,https://github.com/ParkinsonLab/DETECT-v2,,NOASSERTION,enzyme;density-estimation;classification
29,Mps-mvRBRL,Multi-label protein subcellular localization prediction,A tool for accurate prediction of multi-label protein subcellular localization through multi-view feature learning and RBRL classifier.,S2;S2-01,subcellular_localization,solver,MATLAB,https://github.com/QUST-AIBBDRC/Mps-mvRBRL,,None,multi-label;localization;matlab
30,InterLabelGO,Protein function prediction tool unraveling label correlations,A deep learning approach for protein function prediction that focuses on unraveling label correlations to improve Gene Ontology (GO) term prediction accuracy.,S2;S2-01,function_prediction;go_annotation,solver,Python,https://github.com/QuanEvans/InterLabelGO,,MIT,protein-function-prediction;gene-ontology;deep-learning
31,HRIBO,High-throughput annotation workflow for bacterial Ribo-seq data,"A workflow to enable reproducible and high-throughput analysis of bacterial Ribo-seq data. It performs pre-processing, quality control, and outputs annotation-independent ORF predictions integrated with computed features.",S2;S2-01,functional_annotation;orf_prediction;ribo-seq_analysis,workflow,Python,https://github.com/RickGelhausen/HRIBO,,GPL-3.0,ribo-seq;bacteria;annotation;orf-prediction
32,VirMake,Snakemake pipeline for viral metagenomic data analysis and annotation,"A Snakemake-based pipeline for paired-end viral metagenomic data analysis, offering taxonomic and functional annotation. It supports offline execution and HPC cluster environments.",S2;S2-01,functional_annotation;taxonomic_classification;metagenomics,workflow,Python,https://github.com/Rounge-lab/VirMake,,GPL-3.0,viral-metagenomics;snakemake;annotation
33,ProFun,Library of models for Protein Function prediction (CAFA5),"A library containing models for protein function prediction, developed as part of a top-ranking solution in the CAFA5 competition.",S2;S2-01,function_prediction,library,Python,https://github.com/SamusRam/ProFun,,None,cafa5;protein-function;deep-learning
34,LipidLynxX,Tool for conversion and linking of lipid annotations,"Provides functionality to convert, cross-match, and link various lipid annotations to tools supporting lipid ontology, pathway, and network analysis for systems-wide integration.",S2;S2-01,functional_annotation;lipidomics;ontology_mapping,solver,Python,https://github.com/SysMedOs/LipidLynxX,,GPL-3.0,lipidomics;ontology;annotation-conversion
35,ICAnet,ICA-based functional module deciphering for cell clustering,Uses Independent Component Analysis to decipher functional modules for improved cell clustering and annotation in single-cell analysis.,S2;S2-01,functional_annotation;clustering;single-cell_analysis,library,R,https://github.com/WWXkenmo/ICAnet,,None,single-cell;ica;clustering;annotation
36,DisoFLAG,Prediction of protein intrinsic disorder and functions,Accurate prediction of protein intrinsic disorder and its functions using a graph-based interaction protein language model.,S2;S2-01,function_prediction;disorder_prediction,solver,Python,https://github.com/YihePang/DisoFLAG,,MIT,idp;protein-language-model;graph-neural-network
37,hpcleap_dnds,Sliding window dN/dS vs functional domain comparison tool,A tool that aggregates bioinformatics information to compare selective pressures (dN/dS) acting along protein sequences against an overlay of functional protein domain annotations.,S2;S2-01,functional_annotation;evolutionary_analysis,solver,OpenEdge ABL,https://github.com/a1ultima/hpcleap_dnds,,None,dnds;protein-domains;evolution
38,deepSimDEF,Deep learning models for functional analysis of genes using GO,Offers single- and multi-channel deep learning models for functional analysis of genes using Gene Ontology annotations of gene products.,S2;S2-01,function_prediction;go_analysis,solver,C++,https://github.com/ahmadpgh/deepSimDEF,,MIT,gene-ontology;deep-learning;functional-analysis
39,genofan,Workflow for functional annotation of bacterial genomes,A workflow designed for the functional annotation of a set of bacterial genomes.,S2;S2-01,functional_annotation;genomics,workflow,Python,https://github.com/alexmsalmeida/genofan,,MIT,bacteria;genome-annotation;workflow
40,LowNSAE,Sparse Autoencoders for Low-N Protein Function Prediction,Official code repository for Sparse Autoencoders designed for Low-N Protein Function Prediction and Design.,S2;S2-01,function_prediction;protein_design,solver,Python,https://github.com/amirgroup-codes/LowNSAE,,None,protein-function;sparse-autoencoder;low-n-learning
41,distillR,R package for distilling functional annotations of microbial genomes,An R package designed for distilling functional annotations of bacterial genomes and metagenomes.,S2;S2-01,functional_annotation;metagenomics,library,R,https://github.com/anttonalberdi/distillR,,None,r-package;bacteria;annotation
42,Batch-Fasta-Interpro,Batch InterProScan wrapper for multi-sequence fasta files,"A tool to run InterProScan on a multi-sequence fasta file via EBI webservices, facilitating batch functional annotation.",S2;S2-01,functional_annotation;sequence_analysis,solver,Python,https://github.com/aswarren/Batch-Fasta-Interpro,,None,interproscan;fasta;annotation
43,deepgoplus,DeepGO protein function prediction with GOPlus axioms,A deep learning based method for protein function prediction that incorporates GOPlus axioms for improved accuracy.,S2;S2-01,function_prediction;go_annotation,solver,Python,https://github.com/bio-ontology-research-group/deepgoplus,,BSD-3-Clause,deepgo;protein-function;ontology
44,predCAN,Ontology-based prediction of cancer driver genes,A tool for the ontology-based prediction of cancer driver genes.,S2;S2-01,function_prediction;cancer_genomics,solver,Python,https://github.com/bio-ontology-research-group/predCAN,,BSD-2-Clause,cancer-driver-genes;ontology;prediction
45,micronota,Annotation pipeline for microbial genomes and metagenomes,"An annotation pipeline designed for microbial genomes and metagenomes, facilitating functional and taxonomic analysis.",S2;S2-01,functional_annotation;metagenomics,workflow,Python,https://github.com/biocore/micronota,,BSD-3-Clause,microbial-genomics;annotation;pipeline
46,Metagenomic-DeepFRI,Pipeline for DeepFRI-based metagenomic protein function prediction,A pipeline for searching and aligning contact maps for proteins and running DeepFri's Graph Convolutional Network (GCN) for function prediction in metagenomic data.,S2;S2-01,function_prediction;metagenomics;structure_analysis,workflow,Python,https://github.com/bioinf-mcb/Metagenomic-DeepFRI,,GPL-3.0,deepfri;metagenomics;contact-maps
47,Sfcnn,3D CNN scoring function for protein-ligand binding affinity,A scoring function model based on 3D convolutional neural networks for predicting protein-ligand binding affinity.,S2;S2-01,binding_affinity_prediction;interaction_prediction,solver,Jupyter Notebook,https://github.com/bioinfocqupt/Sfcnn,,GPL-3.0,protein-ligand;binding-affinity;3d-cnn
48,SPROF-GO,Sequence-based protein function prediction using language models,Fast and accurate protein function prediction from sequence through pretrained language models and homology-based label diffusion.,S2;S2-01,function_prediction;sequence_analysis,solver,Python,https://github.com/biomed-AI/SPROF-GO,,MIT,protein-language-model;go-prediction;homology
49,CHAP,Tool for the functional annotation of ion channel structures,"CHAP is a tool designed for the functional annotation of ion channel structures, likely analyzing pore dimensions and hydrophobicity profiles to infer functional properties.",S2;S2-01,functional_annotation;structure_analysis,solver,C++,https://github.com/channotation/chap,,NOASSERTION,ion-channel;structural-biology;pore-analysis
50,Jannovar,Annotation of VCF variants with functional impact and database information,"Jannovar is a Java-based tool and library for functionally annotating VCF variants, predicting their impact on transcripts and proteins, and linking them to database records.",S2;S2-01,variant_annotation;functional_impact_prediction,solver,Java,https://github.com/charite/jannovar,,NOASSERTION,vcf;variant-annotation;genomics
