id,name,one_line_profile,detailed_description,domains,subtask_category,application_level,primary_language,repo_url,help_website,license,tags
1,BoxSERS,"Python package for processing and analyzing vibrational spectra (Raman, SERS, FTIR)","BoxSERS is a Python package designed for the processing and analysis of vibrational spectra, including Raman, SERS, and FTIR data. It provides functionality for baseline subtraction, smoothing, normalization, and peak detection, facilitating the extraction of chemical information from spectral datasets.",Chemistry;Spectroscopy,spectral_processing;baseline_correction;peak_detection,library,Jupyter Notebook,https://github.com/ALebrun-108/BoxSERS,,MIT,raman;sers;ftir;spectroscopy;preprocessing
2,SpectroMap,Peak detection algorithm using constellation maps for signal analysis,SpectroMap is a peak detection tool that utilizes a constellation map approach to identify peaks in signals. It is designed to handle spectral data and provide robust peak identification capabilities.,Signal Processing;Spectroscopy,peak_detection;signal_processing,library,Python,https://github.com/Aaron-AALG/SpectroMap,,GPL-3.0,peak-detection;signal-processing;constellation-map
3,NMRProcFlow,Interactive GUI for 1D NMR metabolomics spectra processing,"NMRProcFlow is an open-source software that provides a graphical user interface for the processing and visualization of 1D NMR metabolomics data. It facilitates spectral alignment, baseline correction, and peak integration, specifically tailored for metabolomics workflows.",Chemistry;Metabolomics,spectral_processing;metabolomics_analysis,platform,R,https://github.com/INRA/NMRProcFlow,https://nmrprocflow.org,GPL-3.0,nmr;metabolomics;spectra-processing
4,Risa,R package for processing ISA-tab metadata and data into Bioconductor structures,Risa is an R package that serves as a bridge between the ISA-tab metadata format and Bioconductor data structures. It allows for the parsing of ISA-tab files and processing of associated mass spectrometry data into xcmsSet objects for further metabolomics or proteomics analysis.,Bioinformatics;Metabolomics,data_management;metadata_parsing;format_conversion,library,R,https://github.com/ISA-tools/Risa,,None,isa-tab;bioconductor;metabolomics;xcms
5,vg-beat-detectors,Fast R-peak detectors for ECG based on Visibility Graphs,vg-beat-detectors provides fast and sample-accurate algorithms for detecting R-peaks in electrocardiogram (ECG) signals using Visibility Graphs. It offers an alternative to traditional signal processing methods for heart rate variability analysis.,Signal Processing;Physiology,peak_detection;signal_processing,library,Python,https://github.com/JonasEmrich/vg-beat-detectors,,GPL-3.0,ecg;peak-detection;visibility-graphs
6,ampdLib,Python implementation of the Automatic Multiscale Peak Detection (AMPD) algorithm,"ampdLib is a Python library implementing the Automatic Multiscale Peak Detection (AMPD) algorithm. It is designed for robust peak detection in periodic and quasi-periodic signals, useful in various scientific signal processing tasks.",Signal Processing,peak_detection;signal_processing,library,Python,https://github.com/LucaCerina/ampdLib,,Apache-2.0,peak-detection;ampd;signal-processing
7,LumiSpy,HyperSpy extension for luminescence spectroscopy data analysis,"LumiSpy is an extension for the HyperSpy library, specifically designed for the analysis of luminescence spectroscopy data. It provides tools for handling, processing, and analyzing multidimensional luminescence datasets.",Materials Science;Spectroscopy,spectral_analysis;luminescence,library,Python,https://github.com/LumiSpy/lumispy,https://lumispy.readthedocs.io/,GPL-3.0,luminescence;hyperspy;spectroscopy
8,nmrkit,Microservices for NMR data processing and analysis,"A collection of microservices designed to simplify NMR data processing and analysis, developed by NFDI4Chem.",Chemistry;Spectroscopy,processing;analysis,service,Python,https://github.com/NFDI4Chem/nmrkit,,MIT,nmr;microservices;spectroscopy
9,nmrpy,Python module for processing NMR spectra,A Python module dedicated to the processing and analysis of Nuclear Magnetic Resonance (NMR) spectra.,Chemistry;Spectroscopy,processing,library,Python,https://github.com/NMRPy/nmrpy,,BSD-3-Clause,nmr;spectra-processing;python
10,LFMF,Low Frequency / Medium Frequency Propagation Model,C++ implementation of the NTIA/ITS Low Frequency / Medium Frequency (LF/MF) Propagation Model for predicting transmission loss.,Physics;Telecommunications,modeling;simulation,solver,C++,https://github.com/NTIA/LFMF,,NOASSERTION,propagation-model;radio-frequency;physics
11,OpenMS,Open-source software for mass spectrometry data processing,"A powerful, open-source software library and framework for the processing and analysis of mass spectrometry data.",Chemistry;Mass Spectrometry,processing;analysis;peak_picking,library,C++,https://github.com/OpenMS/OpenMS,http://www.openms.de,NOASSERTION,mass-spectrometry;proteomics;metabolomics
12,Cardiac-frecuency-and-ECG-signal-denoising-by-EEMD,ECG signal denoising and R peak detection,MATLAB implementation for ECG signal denoising using Ensemble Empirical Mode Decomposition (EEMD) and R peak detection using Hilbert Transform.,Biomedical;Signal Processing,denoising;peak_detection,solver,MATLAB,https://github.com/RAMIRO-GM/Cardiac-frecuency-and-ECG-signal-denoising-by-EEMD,,None,ecg;eemd;denoising
13,PyZEAL,Numerical calculation of zeros of analytic functions,"A Python package for finding zeros, poles, and residues of holomorphic and meromorphic functions, successor to the ZEAL Fortran package.",Mathematics;Physics,calculation;analysis,library,Python,https://github.com/Spectral-Analysis-UPB/PyZEAL,,GPL-3.0,complex-analysis;numerical-methods;roots
14,BaselineRemoval,Baseline removal for Raman spectra,"A Python library to perform baseline removal, correction, and subtraction for Raman spectra using algorithms like Modpoly and Zhang fit.",Chemistry;Spectroscopy,preprocessing;baseline_correction,library,Python,https://github.com/StatguyUser/BaselineRemoval,,MIT,raman;baseline-correction;spectroscopy
15,TNO-DECO,Preprocessing for GC-MS Data,"MATLAB code for preprocessing Gas Chromatography Mass Spectrometry (GC-MS) data, developed by TNO.",Chemistry;Mass Spectrometry,preprocessing,solver,MATLAB,https://github.com/TNO/TNO-DECO,,GPL-2.0,gc-ms;preprocessing;chromatography
16,FLARE,RNA edit detection and peak calling,Software for RNA edit detection (SAILOR) and peak calling (FLARE) from the Yeo Lab.,Biology;Genomics,peak_calling;variant_detection,solver,Python,https://github.com/YeoLab/FLARE,,NOASSERTION,rna;peak-calling;genomics
17,peak-detector,Multimodal peak detection for physiological signals,"A MATLAB tool for multimodal peak detection using ECG, ABP, PPG, or SV signals.",Biomedical;Signal Processing,peak_detection,solver,MATLAB,https://github.com/alistairewj/peak-detector,,GPL-2.0,ecg;ppg;peak-detection
