id,name,one_line_profile,detailed_description,domains,subtask_category,application_level,primary_language,repo_url,help_website,license,tags
1,ai_quantum_drug_discovery,AI and quantum computing driven framework for accelerating molecular simulations in drug discovery,A Rust-based tool leveraging AI and quantum computing concepts to accelerate molecular simulations for pharmaceutical research.,Materials;Chemistry,molecular_simulation;drug_discovery,solver,Rust,https://github.com/0rlych1kk4/ai_quantum_drug_discovery,,MIT,drug-discovery;quantum-computing;molecular-simulation
2,Exo-Striker,Interactive tool for orbital analysis and N-body simulations of exoplanets,"A Transit and Radial velocity Interactive Fitting tool for Orbital analysis and N-body simulations, designed for exoplanet research.",Astronomy,n_body_simulation;orbital_analysis,solver,Python,https://github.com/3fon3fonov/exostriker,,MIT,exoplanets;n-body;orbital-fitting
3,Nyx,Adaptive mesh N-body hydro cosmological simulation code,"An adaptive mesh, N-body hydrodynamics code designed for cosmological simulations, built on the AMReX framework.",Astronomy;Physics,cosmological_simulation;hydrodynamics,solver,C++,https://github.com/AMReX-Astro/Nyx,,NOASSERTION,cosmology;n-body;amr
4,HTMD,Programmable environment for molecular discovery and simulation preparation,"A molecular programming environment that provides tools for system preparation, simulation execution, and analysis of molecular dynamics trajectories.",Materials;Biochemistry,molecular_simulation;system_preparation;trajectory_analysis,platform,Python,https://github.com/Acellera/htmd,,NOASSERTION,molecular-dynamics;drug-discovery;simulation-prep
5,Python-Fluid-Simulation,2D Smoothed Particle Hydrodynamics (SPH) fluid simulation implementation,A Python implementation of the Smoothed Particle Hydrodynamics method for simulating fluid dynamics in 2D.,Physics,fluid_dynamics;sph_simulation,solver,Python,https://github.com/AlexandreSajus/Python-Fluid-Simulation,,GPL-3.0,sph;fluid-simulation;cfd
6,AlphaPPImd,Generative AI tool for exploring protein-protein complex conformational ensembles,A tool using transformer-based generative neural networks to explore conformational ensembles of protein-protein interactions.,Biology;Materials,structure_prediction;conformational_sampling,solver,Jupyter Notebook,https://github.com/AspirinCode/AlphaPPImd,,MIT,protein-protein-interaction;generative-ai;molecular-dynamics
7,swarm,CUDA library for parallel N-body integrations,"A C++ CUDA library designed for high-performance parallel N-body integrations, focusing on astrophysical simulations.",Astronomy;Physics,n_body_simulation,library,C++,https://github.com/AstroGPU/swarm,,None,cuda;n-body;gpu-acceleration
8,atomistica,Library of interatomic potentials for ASE and LAMMPS,"A library providing various interatomic potentials for molecular dynamics, compatible with ASE and LAMMPS interfaces.",Materials;Physics,force_field_calculation;molecular_dynamics,library,Fortran,https://github.com/Atomistica/atomistica,,GPL-2.0,interatomic-potentials;lammps;ase
9,molecular-design-toolkit,Notebook-integrated toolkit for molecular simulation and visualization,"A Python toolkit integrated with Jupyter notebooks for setting up, running, and visualizing molecular simulations.",Materials;Chemistry,molecular_simulation;visualization,platform,Python,https://github.com/Autodesk/molecular-design-toolkit,,Apache-2.0,molecular-design;simulation;visualization
10,WarpX,Advanced electromagnetic Particle-In-Cell (PIC) simulation code,"An advanced, highly parallel electromagnetic Particle-In-Cell code for plasma physics simulations, supporting mesh refinement.",Physics,plasma_simulation;particle_in_cell,solver,C++,https://github.com/BLAST-WarpX/warpx,https://warpx.readthedocs.io,NOASSERTION,pic;plasma-physics;exascale
11,SLIDE,Simulator for Lithium-Ion Degradation,A C++ code that simulates the degradation of lithium-ion cells using single particle models extended with various degradation models.,Materials;Energy,battery_simulation;degradation_modeling,solver,C++,https://github.com/Battery-Intelligence-Lab/SLIDE,,NOASSERTION,battery;lithium-ion;simulation
