id,name,one_line_profile,detailed_description,domains,subtask_category,application_level,primary_language,repo_url,help_website,license,tags
1,ANTs,Advanced Normalization Tools for medical image registration and segmentation,"A state-of-the-art medical image processing toolkit providing advanced methods for image registration, segmentation, and statistical analysis, widely used in neuroimaging.",Digital Health;Medical Imaging,image_registration;normalization;segmentation,solver,C++,https://github.com/ANTsX/ANTs,http://stnava.github.io/ANTs/,Apache-2.0,medical-imaging;registration;normalization;neuroimaging
2,pymetamap,Python wrapper for the NLM MetaMap medical NLP tool,"A Python wrapper that facilitates the use of the National Library of Medicine's MetaMap tool, allowing for the extraction of Unified Medical Language System (UMLS) concepts from biomedical text within Python workflows.",Digital Health;H2-01,named_entity_recognition;concept_normalization,library,Python,https://github.com/AnthonyMRios/pymetamap,,NOASSERTION,metamap;umls;nlp;biomedical-text
3,Clinical-ICD10-Code-Prediction,BERT-based API for predicting ICD-10 codes from clinical descriptions,A tool providing an API to predict ICD-10 codes from clinical text descriptions using a Transformer-based model (BERT) fine-tuned on clinical data.,Digital Health;H2-01,icd_coding;classification,solver,Python,https://github.com/AsianZeus/Clinical-ICD10-Code-Prediction,,Apache-2.0,icd-10;bert;clinical-nlp;coding
4,NLP2FHIR,Pipeline for normalizing clinical NLP results to FHIR standard,"A clinical data normalization pipeline that converts unstructured clinical text into structured HL7 FHIR resources, facilitating interoperability and secondary use of EHR data.",Digital Health;H2-01,normalization;standardization;interoperability,workflow,Java,https://github.com/BD2KOnFHIR/NLP2FHIR,,NOASSERTION,fhir;nlp;clinical-data;normalization
5,bluima,Natural Language Processing toolkit tailored for neuroscience,"An NLP toolkit developed by the Blue Brain Project, specifically designed for extracting information from neuroscience literature, including entity recognition for brain regions and proteins.",Digital Health;Neuroscience,named_entity_recognition;information_extraction,library,Java,https://github.com/BlueBrain/bluima,,Apache-2.0,neuroscience;nlp;uima;text-mining
6,NERO-nlp,Biomedical Named Entity Recognition and Ontology package,"A Python package for biomedical Named Entity Recognition (NER) and ontology mapping, designed to facilitate the extraction of biomedical entities from text.",Digital Health;H2-01,named_entity_recognition;ontology_mapping,library,Python,https://github.com/Bohdan-Khomtchouk/NERO-nlp,,NOASSERTION,ner;biomedical;ontology;nlp
7,astred,Library for linguistic sentence comparison and word alignment,"A library for linguistically comparing sentences, useful for analyzing translation quality, measuring syntactic distance, and word alignment in computational linguistics.",NLP;Linguistics,alignment;comparison;syntax_analysis,library,Python,https://github.com/BramVanroy/astred,https://astred.readthedocs.io/,Apache-2.0,linguistics;alignment;syntax;translation
8,spacy_conll,SpaCy pipeline component for CoNLL-U formatting,"A pipeline component for spaCy that adds CoNLL-U properties to documents, enabling interoperability with tools requiring CoNLL format for linguistic annotations.",NLP,data_formatting;annotation,library,Python,https://github.com/BramVanroy/spacy_conll,,BSD-2-Clause,spacy;conll-u;nlp;pipeline
9,Opioid_SUD_MHI_MedCodes,ICD-10-CM code definitions for opioid and substance use disorders,"A library of code definitions and logic to flag ICD-10-CM codes related to opioid involvement, substance use disorder, and mental health issues in structured hospital data, developed by the CDC.",Digital Health;Public Health,phenotyping;classification,library,Python,https://github.com/CDCgov/Opioid_SUD_MHI_MedCodes,,NOASSERTION,icd-10;opioid;phenotyping;cdc
10,MedCAT,Medical Concept Annotation Tool for EHR data,"A highly efficient tool for extracting, linking, and normalizing medical concepts from Electronic Health Records (EHR) to knowledge bases like SNOMED-CT or UMLS, supporting unsupervised training.",Digital Health;H2-01,named_entity_recognition;entity_linking;normalization,solver,Python,https://github.com/CogStack/MedCAT,https://medcat.readthedocs.io/,Apache-2.0,ehr;nlp;snomed-ct;umls;entity-linking
