id,name,one_line_profile,detailed_description,domains,subtask_category,application_level,primary_language,repo_url,help_website,license,tags
1,MOKIT,Molecular Orbital Kit for orbital transfer and multi-reference calculations,MOKIT (Molecular Orbital KIT) provides utilities to transfer molecular orbitals between various quantum chemistry software packages and perform automatic multi-reference calculations. It addresses the compatibility issues between different wavefunction formats.,C2;C2-01,orbital_transfer;multi_reference_calculation;wavefunction_analysis,library,Fortran,https://github.com/1234zou/MOKIT,https://gitlab.com/jxzou/mokit,Apache-2.0,quantum-chemistry;molecular-orbitals;multi-reference;interoperability
2,coqui,Ab initio electronic structure software beyond DFT,"Coqui is an ab initio electronic structure package designed for calculations beyond standard density functional theory, implemented in C++ for performance.",C2;C2-01,electronic_structure_calculation;ab_initio_simulation,solver,C++,https://github.com/AbInitioQHub/coqui,,Apache-2.0,quantum-chemistry;electronic-structure;ab-initio
3,xtb_ase,ASE calculator interface for the xTB semi-empirical quantum chemistry code,"A Python library that provides a fully featured Atomic Simulation Environment (ASE) calculator for the Extended Tight Binding (xTB) program, enabling geometry optimizations and dynamics using xTB within ASE workflows.",C2;C2-01,interface;semi_empirical_calculation;workflow_integration,library,Python,https://github.com/Andrew-S-Rosen/xtb_ase,,BSD-3-Clause,ase;xtb;semi-empirical;python-interface
4,ebcc,Coupled cluster models for electron and electron-boson systems,"ebcc is a Python-based code for coupled cluster calculations, supporting both purely electronic systems and coupled electron-boson models. It emphasizes generality and extensibility for research in quantum many-body theory.",C2;C2-01,coupled_cluster_calculation;many_body_theory,solver,Python,https://github.com/BoothGroup/ebcc,,MIT,coupled-cluster;quantum-chemistry;electron-boson
5,Quax,Automatic differentiation for electronic structure methods,"Quax provides arbitrary-order derivatives of popular electronic structure methods (Hartree-Fock, Coupled Cluster) using automatic differentiation techniques, facilitating property calculations and optimization.",C2;C2-01,automatic_differentiation;derivative_calculation;electronic_structure,library,C++,https://github.com/CCQC/Quax,,BSD-3-Clause,automatic-differentiation;quantum-chemistry;derivatives
6,CPMD,Car-Parrinello Molecular Dynamics package,"CPMD is a parallelized plane wave/pseudopotential implementation of Density Functional Theory, specifically designed for ab-initio molecular dynamics (Car-Parrinello method). It is a long-standing and widely used code in computational chemistry.",C2;C2-01,molecular_dynamics;dft_calculation;ab_initio_md,solver,Fortran,https://github.com/CPMD-code/CPMD,https://www.cpmd.org/,MIT,dft;molecular-dynamics;plane-wave;car-parrinello
7,Gaussium,Python-based Quantum Chemistry program,"Gaussium is a quantum chemistry program written in Python 3 that supports various methods including RHF, UHF, TDHF, CIS, MP2, DFT, CCSD, and CCSD(T), serving as a flexible solver for electronic structure problems.",C2;C2-01,electronic_structure_calculation;post_hartree_fock,solver,Python,https://github.com/ChiCheng45/Gaussium,,None,quantum-chemistry;python;dft;ccsd
8,pycc,Reference implementation of coupled cluster methods,"PyCC is a Python-based reference implementation of the coupled cluster method for ab initio quantum chemistry, designed for educational purposes and as a testbed for new ideas in many-body theory.",C2;C2-01,coupled_cluster_calculation;educational_tool,library,Python,https://github.com/CrawfordGroup/pycc,,BSD-3-Clause,coupled-cluster;python;quantum-chemistry
9,DMFTwDFT,Combination of DMFT with DFT packages,DMFTwDFT is an open-source code that combines Dynamical Mean Field Theory (DMFT) with various Density Functional Theory (DFT) packages to treat strongly correlated electron systems.,C2;C2-01,strongly_correlated_systems;dmft_calculation;electronic_structure,solver,Fortran,https://github.com/DMFTwDFT-project/DMFTwDFT,,GPL-3.0,dmft;dft;strongly-correlated-electrons
10,vaspvis,Visualization library for VASP electronic structure data,"vaspvis is a flexible Python library for visualizing electronic structure data (such as band structures and DOS) generated by VASP calculations, offering high customizability for publication-quality plots.",C2;C2-01,visualization;data_post_processing,library,Python,https://github.com/DerekDardzinski/vaspvis,,MIT,vasp;visualization;electronic-structure;band-structure
11,PROFESS,Orbital-Free Electronic Structure Software,"PROFESS (PRinceton Orbital-Free Electronic Structure Software) is a code for performing orbital-free density functional theory (OF-DFT) calculations, enabling simulation of large systems where standard KS-DFT is too expensive.",C2;C2-01,orbital_free_dft;electronic_structure_calculation,solver,Fortran,https://github.com/EACcodes/PROFESS,,None,orbital-free-dft;large-scale-simulation;quantum-chemistry
12,libxc,Library of exchange-correlation functionals for DFT,"Libxc is a library of exchange-correlation functionals for density-functional theory. It supports a wide variety of functionals (LDA, GGA, meta-GGA, hybrids) and is used by many major quantum chemistry codes.",C2;C2-01,functional_evaluation;dft_library,library,C,https://github.com/ElectronicStructureLibrary/libxc,https://libxc.gitlab.io/,MPL-2.0,dft;exchange-correlation;functionals
13,exachem,Exascale Quantum Chemistry Software,"ExaChem is an open-source quantum chemistry software package designed for exascale computing environments, focusing on high-performance implementations of electronic structure methods.",C2;C2-01,hpc_quantum_chemistry;electronic_structure_calculation,solver,C++,https://github.com/ExaChem/exachem,,NOASSERTION,exascale;hpc;quantum-chemistry
14,Fermi.jl,Quantum chemistry framework in Julia,"Fermi.jl is a modern quantum chemistry framework written in the Julia programming language, offering high performance and ease of development for electronic structure methods.",C2;C2-01,electronic_structure_calculation;quantum_chemistry_framework,solver,Julia,https://github.com/FermiQC/Fermi.jl,https://fermiqc.github.io/Fermi.jl/stable/,MIT,julia;quantum-chemistry;electronic-structure
15,ECCE,Extensible Computational Chemistry Environment,"ECCE is a comprehensive problem-solving environment for computational chemistry, providing a graphical user interface for setting up calculations, managing jobs, and analyzing results from various quantum chemistry codes.",C2;C2-01,workflow_management;gui;job_submission,platform,C,https://github.com/FriendsofECCE/ECCE,,NOASSERTION,gui;workflow;computational-chemistry
16,ExPecto,Ab initio prediction of gene expression from sequence,"ExPecto is a deep learning framework that predicts tissue-specific gene expression directly from genetic sequences and estimates the disease impact of variants. (Note: Domain is Bioinformatics/Genomics, not Quantum Chemistry).",Bioinformatics,variant_effect_prediction;gene_expression_prediction,solver,Python,https://github.com/FunctionLab/ExPecto,,None,genomics;deep-learning;variant-prediction
17,GQCP,Ghent Quantum Chemistry Package,"The Ghent Quantum Chemistry Package (GQCP) is a software tool for performing electronic structure calculations, developed at Ghent University.",C2;C2-01,electronic_structure_calculation,solver,Jupyter Notebook,https://github.com/GQCG/GQCP,,LGPL-3.0,quantum-chemistry;electronic-structure
18,pymatgen-io-espresso,Pymatgen addon for Quantum ESPRESSO I/O,A specialized addon for the Pymatgen library that enhances support for parsing and generating input/output files for the Quantum ESPRESSO software suite.,C2;C2-01,io_parsing;input_generation,library,Python,https://github.com/Griffin-Group/pymatgen-io-espresso,,MIT,pymatgen;quantum-espresso;io
19,HopTB.jl,Tight-binding package in Julia,"HopTB.jl is a Julia package designed for performing tight-binding calculations, allowing for the construction and analysis of tight-binding models in condensed matter physics.",C2;C2-01,tight_binding;model_construction,library,Julia,https://github.com/HopTB/HopTB.jl,,MIT,tight-binding;julia;condensed-matter
20,TBFIT,Tight-binding parameter fitting package,"TBFIT is a package for fitting tight-binding parameters using the Slater-Koster method, facilitating the creation of accurate tight-binding models from first-principles data.",C2;C2-01,parameter_fitting;tight_binding,solver,Fortran,https://github.com/Infant83/TBFIT,,GPL-3.0,tight-binding;fitting;slater-koster
21,AtomicOrbitals,Accurate Hartree-Fock Slater orbitals for atoms,"A Python module that implements accurate Hartree-Fock Slater orbitals for atoms under spherical symmetry, useful for generating atomic basis sets or initial guesses.",C2;C2-01,basis_set_generation;atomic_physics,library,Python,https://github.com/JFurness1/AtomicOrbitals,,None,atomic-orbitals;hartree-fock;slater-orbitals
22,LobsterPy,Automatic bonding analysis for LOBSTER,"LobsterPy is a Python package that automates the analysis of outputs from the LOBSTER program (Local Orbital Basis Suite Towards Electronic-Structure Reconstruction), enabling high-throughput bonding analysis.",C2;C2-01,bonding_analysis;post_processing;high_throughput,library,Python,https://github.com/JaGeo/LobsterPy,,BSD-3-Clause,lobster;bonding-analysis;materials-science
23,pyscf_TDDFT_ris,Efficient TDDFT-ris implementation based on MOKIT and PySCF,"A Python implementation of the efficient TDDFT-ris method, leveraging MOKIT and PySCF libraries for quantum chemistry calculations.",C2;C2-01,electronic_structure;tddft_calculation,solver,Python,https://github.com/John-zzh/pyscf_TDDFT_ris,,MIT,tddft;pyscf;quantum-chemistry
24,aiida-fleur,AiiDA plugin for the FLEUR DFT code,"A plugin for the AiiDA workflow engine that interfaces with the FLEUR code, enabling high-throughput density functional theory calculations.",C2;C2-01,workflow_automation;dft_calculation,workflow,Python,https://github.com/JuDFTteam/aiida-fleur,https://aiida-fleur.readthedocs.io/,NOASSERTION,aiida;dft;fleur;high-throughput
25,aiida-kkr,AiiDA plugin for the JuKKR DFT code,"A plugin for the AiiDA workflow engine that interfaces with the JuKKR code (KKR method), facilitating high-throughput electronic structure calculations.",C2;C2-01,workflow_automation;dft_calculation,workflow,Python,https://github.com/JuDFTteam/aiida-kkr,https://aiida-kkr.readthedocs.io/,MIT,aiida;kkr;dft;electronic-structure
26,DFTK.jl,Density-functional toolkit in Julia,"A library of Julia algorithms for playing with plane-wave density-functional theory (DFT), providing a flexible platform for electronic structure calculations.",C2;C2-01,electronic_structure;dft_calculation,solver,Julia,https://github.com/JuliaMolSim/DFTK.jl,https://docs.dftk.org/,MIT,dft;julia;electronic-structure;plane-wave
27,qcmath,Mathematica modules for electronic structure calculations,A collection of Mathematica modules designed to assist with electronic structure calculations and quantum chemistry derivations.,C2;C2-01,electronic_structure;symbolic_calculation,library,Mathematica,https://github.com/LCPQ/qcmath,,GPL-3.0,mathematica;quantum-chemistry;electronic-structure
28,Quantum Package,Quantum chemistry programs and libraries,"An open-source programming environment for quantum chemistry, focusing on wave function methods and configuration interaction.",C2;C2-01,electronic_structure;wavefunction_analysis,solver,Fortran,https://github.com/LCPQ/quantum_package,https://quantum-package.readthedocs.io/,GPL-2.0,quantum-chemistry;fci;qmc;fortran
29,Qball,First-principles molecular dynamics code,"A first-principles molecular dynamics code used to compute the electronic structure of atoms, molecules, solids, and liquids within the Density Functional Theory (DFT) formalism.",C2;C2-01,molecular_dynamics;dft_calculation,solver,C++,https://github.com/LLNL/qball,http://LLNL.github.io/qball,GPL-3.0,dft;molecular-dynamics;electronic-structure
30,QuantumFoca.jl,Molecular Integrals calculation in Julia,A Julia repository for calculating Molecular Integrals based on the O-ohata and Macmurchie-Davidson methods.,C2;C2-01,molecular_integrals;electronic_structure,library,Julia,https://github.com/Leticia-maria/QuantumFoca.jl,,MIT,molecular-integrals;julia;quantum-chemistry
31,AutoSolvate,Automated workflow for solvated molecule calculations,"An automated workflow tool for generating quantum chemistry calculations of explicitly solvated molecules, streamlining the setup of solvation shells.",C2;C2-01,workflow_automation;solvation_modeling,workflow,Python,https://github.com/Liu-group/AutoSolvate,https://autosolvate.readthedocs.io/,BSD-3-Clause,solvation;workflow;quantum-chemistry
